location,date,population,people_vaccinated,PercentageOfPeopleVaccinated
Czechia,2020-03-18,10494000,,0
Czechia,2020-04-09,10494000,,0
Czechia,2020-05-08,10494000,,0
Czechia,2020-05-22,10494000,,0
Czechia,2020-05-28,10494000,,0
Czechia,2020-06-04,10494000,,0
Czechia,2020-06-05,10494000,,0
Czechia,2020-06-12,10494000,,0
Czechia,2020-06-21,10494000,,0
Czechia,2020-06-25,10494000,,0
Czechia,2020-06-28,10494000,,0
Czechia,2020-08-09,10494000,,0
Czechia,2020-08-12,10494000,,0
Czechia,2020-08-20,10494000,,0
Czechia,2020-08-23,10494000,,0
Czechia,2020-09-05,10494000,,0
Czechia,2020-09-16,10494000,,0
Czechia,2020-09-20,10494000,,0
Czechia,2020-09-28,10494000,,0
Czechia,2020-10-05,10494000,,0
Czechia,2020-10-14,10494000,,0
Czechia,2020-10-20,10494000,,0
Czechia,2020-10-26,10494000,,0
Czechia,2020-11-23,10494000,,0
Czechia,2020-11-28,10494000,,0
Czechia,2020-11-29,10494000,,0
Czechia,2020-12-08,10494000,,0
Czechia,2020-12-14,10494000,,0
Czechia,2020-12-28,10494000,3588.0,0.034190998847912
Czechia,2021-01-05,10494000,22481.0,0.2142273815774553
Czechia,2021-01-15,10494000,116212.0,1.107414815527745
Czechia,2021-01-28,10494000,233324.0,2.2234059685591467
Czechia,2021-02-02,10494000,249123.0,2.3739588088038963
Czechia,2021-02-07,10494000,265607.0,2.5310391948153184
Czechia,2021-02-21,10494000,348222.0,3.3182993313315525
Czechia,2021-05-09,10494000,2651288.0,25.264823008217085
Czechia,2021-05-14,10494000,3043638.0,29.003629696616823
Czechia,2021-05-22,10494000,3500197.0,33.35430089031913
Czechia,2021-07-10,10494000,5267176.0,50.19231007462367
Czechia,2021-07-13,10494000,5329535.0,50.786545441724265
Czechia,2021-07-30,10494000,5670208.0,54.03290835992792
Czechia,2021-08-01,10494000,5685946.0,54.1828799150752
Czechia,2021-09-02,10494000,5982863.0,57.012280362378846
Czechia,2021-09-03,10494000,5992429.0,57.10343730077882
Czechia,2021-09-19,10494000,6061097.0,57.75779279378006
Czechia,2021-09-26,10494000,6086580.0,58.00062702556416
Czechia,2021-10-13,10494000,6134855.0,58.46065223999641
Czechia,2021-10-18,10494000,6150673.0,58.61138613625513
Czechia,2021-10-19,10494000,6154268.0,58.64564383995029
Czechia,2021-10-28,10494000,6224371.0,59.31367382663792
Czechia,2021-11-11,10494000,6408908.0,61.072175597651615
Czechia,2021-11-23,10494000,6571741.0,62.62385422513267
Czechia,2022-01-08,10494000,6860351.0,65.37409507727756
Czechia,2022-01-16,10494000,6891498.0,65.67090305975134
Czechia,2022-02-06,10494000,6932939.0,66.06580528473917
Czechia,2022-02-14,10494000,6937636.0,66.11056423724436
Czechia,2022-03-15,10494000,6947288.0,66.20254069233914
Czechia,2022-03-17,10494000,6947904.0,66.2084107188972
Czechia,2022-03-19,10494000,6948658.0,66.21559578387249
Czechia,2022-03-21,10494000,6948864.0,66.21755881223443
Czechia,2022-03-25,10494000,6950253.0,66.23079495978175
Czechia,2022-04-08,10494000,6953292.0,66.25975439275243
Czechia,2022-05-08,10494000,6957781.0,66.30253125836788
Czechia,2022-06-06,10494000,6961728.0,66.34014326295336
Czechia,2022-06-20,10494000,6962792.0,66.35028239973548
Czechia,2022-06-27,10494000,6963267.0,66.35480880008461
Czechia,2022-07-20,10494000,6965307.0,66.37424849842624
Czechia,2022-08-18,10494000,6968122.0,66.4010733762849
Czechia,2022-10-26,10494000,6972772.0,66.44538445338712
Czechia,2022-11-15,10494000,6973514.0,66.4524551671957
Czechia,2022-12-24,10494000,,0
Czechia,2023-01-29,10494000,,0
Czechia,2023-02-16,10494000,6975457.0,66.47097052693971
Denmark,2020-02-08,5882260,,0
Denmark,2020-02-22,5882260,,0
Denmark,2020-02-23,5882260,,0
Denmark,2020-03-08,5882260,,0
Denmark,2020-03-10,5882260,,0
Denmark,2020-03-21,5882260,,0
Denmark,2020-03-29,5882260,,0
Denmark,2020-04-19,5882260,,0
Denmark,2020-04-21,5882260,,0
Denmark,2020-05-13,5882260,,0
Denmark,2020-05-16,5882260,,0
Denmark,2020-05-22,5882260,,0
Denmark,2020-05-26,5882260,,0
Denmark,2020-07-03,5882260,,0
Denmark,2020-07-30,5882260,,0
Denmark,2020-08-02,5882260,,0
Denmark,2020-08-25,5882260,,0
Denmark,2020-08-30,5882260,,0
Denmark,2020-09-06,5882260,,0
Denmark,2020-09-28,5882260,,0
Denmark,2020-10-28,5882260,,0
Denmark,2020-11-20,5882260,,0
Denmark,2020-12-13,5882260,,0
Denmark,2020-12-19,5882260,8.0,0.00013600217195468612
Denmark,2020-12-27,5882260,5302.0,0.09013543946296823
Denmark,2021-01-04,5882260,45262.0,0.7694662883766253
Denmark,2021-02-12,5882260,189091.0,3.2145983371354445
Denmark,2021-03-01,5882260,397896.0,6.764340026510224
Denmark,2021-03-12,5882260,522091.0,8.875688744749253
Denmark,2021-03-30,5882260,664605.0,11.298465436493021
Denmark,2021-04-14,5882260,933919.0,15.876876553718564
Denmark,2021-04-26,5882260,1177019.0,20.00964255399159
Denmark,2021-05-23,5882260,1790467.0,30.438425101648875
Denmark,2021-06-12,5882260,2608210.0,44.340278114241485
Denmark,2021-06-20,5882260,2943108.0,50.03363503715155
Denmark,2021-08-18,5882260,4265447.0,72.5137570447
Denmark,2021-08-21,5882260,4281112.0,72.78006629765878
Denmark,2021-08-26,5882260,4304959.0,73.1854717719842
Denmark,2021-08-27,5882260,4309544.0,73.26341801678574
Denmark,2021-09-04,5882260,4332634.0,73.65595428558994
Denmark,2021-09-17,5882260,4357197.0,74.07353195430531
Denmark,2021-09-23,5882260,4365059.0,74.20718808879377
Denmark,2021-10-01,5882260,4373586.0,74.35214940382599
Denmark,2021-10-10,5882260,4381148.0,74.48070545686615
Denmark,2021-10-22,5882260,4392469.0,74.67316553045352
Denmark,2021-11-03,5882260,4408753.0,74.94999795146728
Denmark,2021-11-06,5882260,4414186.0,75.04236042649602
Denmark,2021-11-07,5882260,4415055.0,75.05713366242459
Denmark,2021-11-16,5882260,4451269.0,75.67278149432046
Denmark,2021-11-27,5882260,4482194.0,76.1985148902828
Denmark,2021-12-10,5882260,4575472.0,77.78426621473145
Denmark,2021-12-14,5882260,4617065.0,78.49135850699535
Denmark,2021-12-26,5882260,4711469.0,80.09625213714664
Denmark,2021-12-29,5882260,4728273.0,80.38192469933745
Denmark,2022-01-31,5882260,4773365.0,81.14850094156004
Denmark,2022-02-10,5882260,4775223.0,81.1800874459965
Denmark,2022-02-11,5882260,4775378.0,81.18272248807813
Denmark,2022-02-14,5882260,4775659.0,81.18749956436804
Denmark,2022-03-09,5882260,4777587.0,81.22027608780911
Denmark,2022-03-18,5882260,4778146.0,81.22977923957446
Denmark,2022-03-20,5882260,4778216.0,81.23096925857905
Denmark,2022-03-25,5882260,4778536.0,81.23640934545725
Denmark,2022-04-14,5882260,4779564.0,81.25388562455342
Denmark,2022-04-22,5882260,4779869.0,81.2590707073592
Denmark,2022-05-03,5882260,4780513.0,81.27001888220154
Denmark,2022-05-12,5882260,4781121.0,81.2803550472701
Denmark,2022-05-18,5882260,4781468.0,81.28625414147864
Denmark,2022-06-12,5882260,4782658.0,81.30648446455689
Denmark,2022-07-02,5882260,4783317.0,81.31768764347167
Denmark,2022-07-04,5882260,4783375.0,81.31867365921833
Denmark,2022-07-09,5882260,4783486.0,81.32056068935421
Denmark,2022-07-16,5882260,4783668.0,81.32365473876618
Denmark,2022-08-22,5882260,4784364.0,81.33548692772624
Denmark,2022-09-14,5882260,4784742.0,81.3419130303511
Denmark,2022-09-24,5882260,4784953.0,81.3455000876364
Denmark,2022-09-27,5882260,4784998.0,81.34626509985364
Denmark,2022-09-28,5882260,4785030.0,81.34680910854146
Denmark,2022-09-30,5882260,4785079.0,81.34764212184469
Denmark,2022-10-16,5882260,4785460.0,81.35411922528402
Denmark,2022-11-03,5882260,4785843.0,81.36063032926636
Denmark,2022-11-05,5882260,4785872.0,81.3611233371397
Denmark,2022-11-13,5882260,4786007.0,81.36341837379143
Denmark,2022-11-14,5882260,4786018.0,81.36360537677787
Denmark,2022-11-19,5882260,4786091.0,81.36484639659696
Denmark,2022-11-22,5882260,4786139.0,81.36566240962868
Denmark,2022-11-26,5882260,4786211.0,81.36688642917628
Denmark,2022-11-29,5882260,4786243.0,81.3674304378641
Denmark,2022-12-03,5882260,4786294.0,81.3682974517103
Denmark,2022-12-17,5882260,4786434.0,81.37067748971951
Denmark,2023-01-01,5882260,4786515.0,81.37205451171056
Denmark,2023-01-13,5882260,4786729.0,81.37569256981034
Denmark,2023-01-15,5882260,4786746.0,81.37598157442575
Denmark,2023-01-16,5882260,4786752.0,81.37608357605471
Denmark,2023-01-19,5882260,4786786.0,81.37666158528552
Denmark,2023-01-26,5882260,4786838.0,81.37754559940322
England,2020-03-26,56550000,,0
England,2020-04-04,56550000,,0
England,2020-06-08,56550000,,0
England,2020-06-18,56550000,,0
England,2020-06-27,56550000,,0
England,2020-07-09,56550000,,0
England,2020-07-14,56550000,,0
England,2020-08-07,56550000,,0
England,2020-09-10,56550000,,0
England,2020-10-01,56550000,,0
England,2020-10-11,56550000,,0
England,2020-11-05,56550000,,0
England,2020-11-08,56550000,,0
England,2020-11-10,56550000,,0
England,2020-11-11,56550000,,0
England,2020-12-01,56550000,,0
England,2020-12-06,56550000,,0
England,2020-12-17,56550000,,0
England,2021-03-06,56550000,18875389.0,33.37822988505747
England,2021-03-14,56550000,20791838.0,36.7671759504863
England,2021-03-17,56550000,21886125.0,38.70225464190982
England,2021-04-10,56550000,27070991.0,47.870894783377544
England,2021-05-04,56550000,29124310.0,51.50187444739169
England,2021-05-09,56550000,29651554.0,52.434224580017684
England,2021-05-10,56550000,29727664.0,52.56881343943412
England,2021-06-16,56550000,35290759.0,62.40629354553493
England,2021-06-21,56550000,,0
England,2021-06-28,56550000,37382390.0,66.10502210433245
England,2021-08-03,56550000,39356540.0,69.59600353669319
England,2021-08-06,56550000,39443338.0,69.74949248452697
England,2021-08-10,56550000,39544351.0,69.92811847922192
England,2021-09-01,56550000,40376851.0,71.40026702033599
England,2021-09-08,56550000,40551671.0,71.70940937223695
England,2021-09-10,56550000,40595556.0,71.78701326259947
England,2021-09-13,56550000,40646716.0,71.8774818744474
England,2021-09-19,56550000,40752841.0,72.06514765694077
England,2021-10-01,56550000,41011153.0,72.52193280282935
England,2021-10-03,56550000,41040609.0,72.57402122015915
England,2021-10-06,56550000,41131105.0,72.73404951370469
England,2021-10-23,56550000,41636233.0,73.62729089301503
England,2021-10-30,56550000,41870731.0,74.04196463306808
England,2021-11-19,56550000,42580217.0,75.29658178603006
England,2021-12-11,56550000,43032072.0,76.09561803713528
England,2021-12-16,56550000,43155507.0,76.31389389920425
England,2022-01-02,56550000,43527898.0,76.97241025641026
England,2022-02-10,56550000,44122610.0,78.02406719717064
England,2022-02-19,56550000,44199987.0,78.16089655172414
England,2022-03-15,56550000,44330230.0,78.39121131741823
England,2022-03-16,56550000,44333883.0,78.39767108753315
England,2022-04-05,56550000,44418950.0,78.54809902740936
England,2022-04-13,56550000,44525084.0,78.73578072502211
England,2022-04-27,56550000,44703944.0,79.05206719717064
England,2022-05-04,56550000,44778223.0,79.18341821396993
England,2022-05-19,56550000,44903636.0,79.40519186560566
England,2022-05-24,56550000,44935928.0,79.46229531388153
England,2022-07-05,56550000,45095923.0,79.7452219274978
England,2022-08-07,56550000,45185335.0,79.90333333333334
England,2022-08-25,56550000,45224559.0,79.9726949602122
England,2022-09-04,56550000,45241361.0,80.00240671971707
England,2022-09-13,56550000,45249760.0,80.0172590627763
England,2022-09-29,56550000,45270777.0,80.05442440318302
England,2022-11-25,56550000,45357433.0,80.20766224580018
England,2022-11-26,56550000,45359292.0,80.21094960212201
England,2022-11-29,56550000,45361380.0,80.21464190981432
England,2022-12-14,56550000,45372169.0,80.23372060123785
England,2022-12-25,56550000,45379032.0,80.24585676392573
England,2023-01-01,56550000,,0
England,2023-01-02,56550000,45381430.0,80.25009725906278
England,2023-01-09,56550000,45386901.0,80.25977188328912
England,2023-01-11,56550000,45387949.0,80.26162511052166
England,2023-01-22,56550000,45394592.0,80.27337223695844
England,2023-01-26,56550000,45396318.0,80.27642440318303
England,2023-01-31,56550000,45399825.0,80.28262599469495
England,2023-02-08,56550000,45403738.0,80.28954553492484
England,2023-02-18,56550000,45408635.0,80.29820512820513
Estonia,2020-01-18,1326060,,0
Estonia,2020-02-09,1326060,,0
Estonia,2020-02-25,1326060,,0
Estonia,2020-04-04,1326060,,0
Estonia,2020-04-11,1326060,,0
Estonia,2020-04-21,1326060,,0
Estonia,2020-07-17,1326060,,0
Estonia,2020-07-19,1326060,,0
Estonia,2020-07-23,1326060,,0
Estonia,2020-08-09,1326060,,0
Estonia,2020-08-29,1326060,,0
Estonia,2020-09-23,1326060,,0
Estonia,2020-10-14,1326060,,0
Estonia,2020-11-01,1326060,,0
Estonia,2021-01-21,1326060,21834.0,1.6465268644650637
Estonia,2021-01-27,1326060,25236.0,1.903075567996718
Estonia,2021-02-08,1326060,36708.0,2.768192183786001
Estonia,2021-02-12,1326060,45863.0,3.45858118461854
Estonia,2021-02-28,1326060,78595.0,5.926938669626805
Estonia,2021-03-04,1326060,92043.0,6.941067701106432
Estonia,2021-03-06,1326060,101196.0,7.6313058796558835
Estonia,2021-03-08,1326060,105606.0,7.963869013863584
Estonia,2021-03-17,1326060,150487.0,11.348396457486215
Estonia,2021-03-22,1326060,169060.0,12.749007589377284
Estonia,2021-03-27,1326060,193475.0,14.590170610166627
Estonia,2021-04-18,1326060,287788.0,21.702421602577253
Estonia,2021-06-05,1326060,498389.0,37.58408342282122
Estonia,2021-06-08,1326060,507204.0,38.2488326355289
Estonia,2021-06-09,1326060,511544.0,38.57611698982855
Estonia,2021-07-16,1326060,594302.0,44.81699224170176
Estonia,2021-08-06,1326060,661962.0,49.91931007854824
Estonia,2021-08-21,1326060,705745.0,53.2210360887559
Estonia,2021-10-10,1326060,764860.0,57.678965721111496
Estonia,2021-10-27,1326060,788123.0,59.43325510684251
Estonia,2021-11-21,1326060,821578.0,61.95613484718686
Estonia,2021-12-09,1326060,832482.0,62.77841793457932
Estonia,2021-12-15,1326060,834999.0,62.96822777784481
Estonia,2022-01-21,1326060,851802.0,64.23536118920353
Estonia,2022-01-26,1326060,853197.0,64.340559731657
Estonia,2022-02-08,1326060,855439.0,64.50963151099796
Estonia,2022-04-09,1326060,859587.0,64.82243692612121
Estonia,2022-05-22,1326060,861689.0,64.98095114564606
Estonia,2022-06-02,1326060,862153.0,65.01594191532234
Estonia,2022-06-04,1326060,862208.0,65.02008952810723
Estonia,2022-07-18,1326060,863697.0,65.13237671786581
Estonia,2022-07-21,1326060,863843.0,65.14338674453118
Estonia,2022-07-24,1326060,863940.0,65.15070162526092
Estonia,2022-08-02,1326060,864448.0,65.18901048516513
Estonia,2022-08-10,1326060,864973.0,65.22860133447556
Estonia,2022-08-18,1326060,865441.0,65.26389374871802
Estonia,2022-08-28,1326060,865854.0,65.29503855017555
Estonia,2022-10-03,1326060,867065.0,65.38636144258497
Estonia,2022-10-31,1326060,867709.0,65.4349262177391
Estonia,2022-11-04,1326060,867835.0,65.44442802157361
Estonia,2022-11-11,1326060,867979.0,65.45528722595591
Estonia,2022-11-14,1326060,868021.0,65.45845449390075
Estonia,2022-12-15,1326060,868410.0,65.48778942796125
Estonia,2023-02-11,1326060,869048.0,65.53590173626613
Estonia,2023-02-13,1326060,869061.0,65.5368820811062
Estonia,2023-02-18,1326060,869085.0,65.53869194850324
Faeroe Islands,2020-03-04,53117,,0
Faeroe Islands,2020-04-21,53117,,0
Faeroe Islands,2020-05-09,53117,,0
Faeroe Islands,2020-05-11,53117,,0
Faeroe Islands,2020-05-16,53117,,0
Faeroe Islands,2020-05-19,53117,,0
Faeroe Islands,2020-06-04,53117,,0
Faeroe Islands,2020-06-22,53117,,0
Faeroe Islands,2020-07-28,53117,,0
Faeroe Islands,2020-11-28,53117,,0
Faeroe Islands,2020-11-30,53117,,0
Faeroe Islands,2020-12-10,53117,,0
Faeroe Islands,2021-01-03,53117,,0
Faeroe Islands,2021-01-07,53117,,0
Faeroe Islands,2021-01-13,53117,,0
Faeroe Islands,2021-01-18,53117,,0
Faeroe Islands,2021-02-04,53117,,0
Faeroe Islands,2021-02-09,53117,,0
Faeroe Islands,2021-02-24,53117,4190.0,7.888246700679631
Faeroe Islands,2021-03-19,53117,,0
Faeroe Islands,2021-05-23,53117,19442.0,36.60221774573112
Faeroe Islands,2021-05-29,53117,,0
Faeroe Islands,2021-06-11,53117,,0
Faeroe Islands,2021-07-01,53117,28596.0,53.83587175480543
Faeroe Islands,2021-07-14,53117,33161.0,62.430107122013666
Faeroe Islands,2021-07-18,53117,,0
Faeroe Islands,2021-08-02,53117,,0
Faeroe Islands,2021-08-22,53117,,0
Faeroe Islands,2021-08-31,53117,36711.0,69.11346649848447
Faeroe Islands,2021-09-11,53117,,0
Faeroe Islands,2021-09-17,53117,,0
Faeroe Islands,2021-10-05,53117,38471.0,72.42690664005875
Faeroe Islands,2021-10-31,53117,39719.0,74.77643692226594
Faeroe Islands,2021-11-06,53117,,0
Faeroe Islands,2021-11-08,53117,,0
Faeroe Islands,2021-11-15,53117,,0
Faeroe Islands,2021-11-24,53117,,0
Faeroe Islands,2021-12-21,53117,,0
Faeroe Islands,2021-12-30,53117,41437.0,78.010806333189
Faeroe Islands,2022-01-02,53117,,0
Faeroe Islands,2022-01-03,53117,41450.0,78.03528060696199
Faeroe Islands,2022-01-13,53117,41557.0,78.23672270647816
Faeroe Islands,2022-01-23,53117,,0
Faeroe Islands,2022-01-29,53117,,0
Faeroe Islands,2022-02-07,53117,41700.0,78.50593971798106
Faeroe Islands,2022-02-13,53117,,0
Faeroe Islands,2022-03-06,53117,,0
Faeroe Islands,2022-03-20,53117,,0
Faeroe Islands,2022-03-25,53117,,0
Faeroe Islands,2022-04-10,53117,,0
Faeroe Islands,2022-05-12,53117,,0
Faeroe Islands,2022-05-13,53117,,0
Faeroe Islands,2022-06-03,53117,,0
Faeroe Islands,2022-06-24,53117,,0
Faeroe Islands,2022-08-12,53117,,0
Faeroe Islands,2022-08-16,53117,,0
Faeroe Islands,2022-09-09,53117,,0
Faeroe Islands,2022-09-12,53117,,0
Faeroe Islands,2022-09-15,53117,,0
Faeroe Islands,2022-09-16,53117,,0
Faeroe Islands,2022-10-05,53117,,0
Faeroe Islands,2022-10-07,53117,,0
Faeroe Islands,2022-10-08,53117,,0
Faeroe Islands,2022-11-04,53117,,0
Faeroe Islands,2022-12-20,53117,,0
Faeroe Islands,2023-01-09,53117,,0
Faeroe Islands,2023-01-11,53117,,0
Faeroe Islands,2023-01-14,53117,,0
Faeroe Islands,2023-01-23,53117,,0
Faeroe Islands,2023-01-30,53117,,0
Faeroe Islands,2023-02-07,53117,,0
Faeroe Islands,2023-02-16,53117,,0
Faeroe Islands,2023-02-18,53117,,0
Faeroe Islands,2023-02-24,53117,,0
Finland,2020-02-10,5540740,,0
Finland,2020-02-26,5540740,,0
Finland,2020-03-01,5540740,,0
Finland,2020-03-19,5540740,,0
Finland,2020-03-23,5540740,,0
Finland,2020-03-25,5540740,,0
Finland,2020-05-14,5540740,,0
Finland,2020-05-19,5540740,,0
Finland,2020-05-25,5540740,,0
Finland,2020-06-03,5540740,,0
Finland,2020-06-30,5540740,,0
Finland,2020-08-21,5540740,,0
Finland,2020-08-31,5540740,,0
Finland,2020-09-01,5540740,,0
Finland,2020-09-23,5540740,,0
Finland,2020-10-01,5540740,,0
Finland,2020-10-09,5540740,,0
Finland,2020-10-26,5540740,,0
Finland,2020-11-03,5540740,,0
Finland,2020-11-08,5540740,,0
Finland,2020-12-21,5540740,,0
Finland,2021-01-03,5540740,67.0,0.0012092236693802007
Finland,2021-01-09,5540740,,0
Finland,2021-01-13,5540740,,0
Finland,2021-01-21,5540740,,0
Finland,2021-01-31,5540740,157155.0,2.836351429275305
Finland,2021-02-04,5540740,,0
Finland,2021-02-22,5540740,,0
Finland,2021-02-25,5540740,,0
Finland,2021-03-28,5540740,861351.0,15.545761445437392
Finland,2021-04-14,5540740,,0
Finland,2021-05-16,5540740,2124585.0,38.34475327776319
Finland,2021-05-29,5540740,,0
Finland,2021-06-19,5540740,,0
Finland,2021-06-20,5540740,3093670.0,55.834910287335006
Finland,2021-06-25,5540740,,0
Finland,2021-07-10,5540740,,0
Finland,2021-08-11,5540740,,0
Finland,2021-09-02,5540740,,0
Finland,2021-09-04,5540740,,0
Finland,2021-09-09,5540740,,0
Finland,2021-09-30,5540740,,0
Finland,2021-10-02,5540740,,0
Finland,2021-10-05,5540740,,0
Finland,2021-10-28,5540740,,0
Finland,2021-11-28,5540740,,0
Finland,2021-12-11,5540740,,0
Finland,2021-12-19,5540740,,0
Finland,2021-12-23,5540740,,0
Finland,2021-12-28,5540740,,0
Finland,2022-01-05,5540740,,0
Finland,2022-01-11,5540740,,0
Finland,2022-01-12,5540740,,0
Finland,2022-01-20,5540740,4282947.0,77.29911771792422
Finland,2022-03-10,5540740,,0
Finland,2022-04-06,5540740,,0
Finland,2022-04-08,5540740,,0
Finland,2022-06-07,5540740,,0
Finland,2022-06-14,5540740,,0
Finland,2022-06-21,5540740,,0
Finland,2022-06-25,5540740,,0
Finland,2022-07-07,5540740,,0
Finland,2022-07-09,5540740,,0
Finland,2022-07-22,5540740,,0
Finland,2022-07-23,5540740,,0
Finland,2022-08-25,5540740,,0
Finland,2022-09-12,5540740,,0
Finland,2022-10-05,5540740,4522137.0,81.61604621761153
Finland,2022-10-25,5540740,,0
Finland,2022-10-26,5540740,4522355.0,81.61998070656563
Finland,2022-11-12,5540740,,0
Finland,2022-11-28,5540740,,0
Finland,2022-12-20,5540740,,0
Finland,2022-12-23,5540740,,0
Finland,2022-12-24,5540740,,0
Finland,2022-12-30,5540740,,0
Finland,2023-01-07,5540740,,0
Finland,2023-01-19,5540740,,0
Finland,2023-01-28,5540740,,0
Finland,2023-02-03,5540740,,0
Finland,2023-02-17,5540740,,0
Finland,2023-02-26,5540740,,0
France,2020-02-03,67813000,,0
France,2020-02-04,67813000,,0
France,2020-02-19,67813000,,0
France,2020-03-05,67813000,,0
France,2020-03-11,67813000,,0
France,2020-03-31,67813000,,0
France,2020-04-08,67813000,,0
France,2020-04-18,67813000,,0
France,2020-04-23,67813000,,0
France,2020-05-15,67813000,,0
France,2020-05-20,67813000,,0
France,2020-06-01,67813000,,0
France,2020-06-16,67813000,,0
France,2020-06-19,67813000,,0
France,2020-07-05,67813000,,0
France,2020-07-19,67813000,,0
France,2020-09-01,67813000,,0
France,2020-09-14,67813000,,0
France,2020-10-01,67813000,,0
France,2020-10-11,67813000,,0
France,2020-10-30,67813000,,0
France,2020-11-06,67813000,,0
France,2020-12-12,67813000,,0
France,2020-12-29,67813000,1707.0,0.002517216462920089
France,2020-12-31,67813000,2611.0,0.0038502941913792343
France,2021-02-06,67813000,2051344.0,3.0250011059826285
France,2021-02-26,67813000,3096023.0,4.5655302080721984
France,2021-03-02,67813000,3321718.0,4.89834987391798
France,2021-03-26,67813000,7867103.0,11.601172341586421
France,2021-05-09,67813000,18363647.0,27.079832775426542
France,2021-05-12,67813000,19515271.0,28.778067627151138
